"Project name","Project version","Project id","Version id","Channel version id","Component name",Version,"Channel version origin","Channel version origin id","Channel version origin name","Vulnerability id",Description,"Published on","Updated on","Base Score",Exploitability,Impact,"Vulnerability source","Hub Vulnerability URL","Remediation status","Remediation target date","Remediation actual date","Remediation comment",URL,Severity,"Scan date"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","a20668fb-f733-4186-9629-ee62cfdf4f48",,"Apache Tomcat",6.0.36,maven,"org.apache.tomcat:tomcat-i18n-fr:6.0.36",6.0.36,93253,"Apache Tomcat contains a flaw that may allow a remote denial of service. The issue is triggered when during the handling of a request sent via chunked transfer encoding the program fails to limit extensions that are included in the request. This may allow a remote attacker to 'perform a limited DOS' by supplying a saturation of data in a request.",2013-05-13,2016-07-29,5.0,10.0,2.9,VULNDB,,DUPLICATE,,,,,MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","a20668fb-f733-4186-9629-ee62cfdf4f48",,"Apache Tomcat",6.0.36,maven,"org.apache.tomcat:tomcat-i18n-fr:6.0.36",6.0.36,CVE-2012-3544,"Apache Tomcat 6.x before 6.0.37 and 7.x before 7.0.30 does not properly handle chunk extensions in chunked transfer coding, which allows remote attackers to cause a denial of service by streaming data.",2016-10-06,2014-12-12,5.0,10.0,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2012-3544",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","a20668fb-f733-4186-9629-ee62cfdf4f48",,"Apache Tomcat",6.0.36,maven,"org.apache.tomcat:tomcat-i18n-fr:6.0.36",6.0.36,CVE-2013-2067,"java/org/apache/catalina/authenticator/FormAuthenticator.java in the form authentication feature in Apache Tomcat 6.0.21 through 6.0.36 and 7.x before 7.0.33 does not properly handle the relationships between authentication requirements and sessions, which allows remote attackers to inject a request into a session by sending this request during completion of the login form, a variant of a session fixation attack.",2013-06-03,2016-11-28,6.8,8.6,6.4,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2013-2067",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","a20668fb-f733-4186-9629-ee62cfdf4f48",,"Apache Tomcat",6.0.36,maven,"org.apache.tomcat:tomcat-i18n-fr:6.0.36",6.0.36,CVE-2013-2185,"** DISPUTED ** The readObject method in the DiskFileItem class in Apache Tomcat and JBoss Web, as used in Red Hat JBoss Enterprise Application Platform 6.1.0 and Red Hat JBoss Portal 6.0.0, allows remote attackers to write to arbitrary files via a NULL byte in a file name in a serialized instance, a similar issue to CVE-2013-2186.  NOTE: this issue is reportedly disputed by the Apache Tomcat team, although Red Hat considers it a vulnerability. The dispute appears to regard whether it is the responsibility of applications to avoid providing untrusted data to be deserialized, or whether this class should inherently protect against this issue.",2016-11-01,2016-11-01,7.5,10.0,6.4,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2013-2185",HIGH,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","a20668fb-f733-4186-9629-ee62cfdf4f48",,"Apache Tomcat",6.0.36,maven,"org.apache.tomcat:tomcat-i18n-fr:6.0.36",6.0.36,CVE-2013-4286,"Apache Tomcat before 6.0.39, 7.x before 7.0.47, and 8.x before 8.0.0-RC3, when an HTTP connector or AJP connector is used, does not properly handle certain inconsistent HTTP request headers, which allows remote attackers to trigger incorrect identification of a request's length and conduct request-smuggling attacks via (1) multiple Content-Length headers or (2) a Content-Length header and a ""Transfer-Encoding: chunked"" header.  NOTE: this vulnerability exists because of an incomplete fix for CVE-2005-2090.",2014-02-26,2016-12-08,5.8,8.6,4.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2013-4286",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","a20668fb-f733-4186-9629-ee62cfdf4f48",,"Apache Tomcat",6.0.36,maven,"org.apache.tomcat:tomcat-i18n-fr:6.0.36",6.0.36,CVE-2013-4322,"Apache Tomcat before 6.0.39, 7.x before 7.0.50, and 8.x before 8.0.0-RC10 processes chunked transfer coding without properly handling (1) a large total amount of chunked data or (2) whitespace characters in an HTTP header value within a trailer field, which allows remote attackers to cause a denial of service by streaming data.  NOTE: this vulnerability exists because of an incomplete fix for CVE-2012-3544.",2016-06-24,2017-01-07,4.3,8.6,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2013-4322",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","a20668fb-f733-4186-9629-ee62cfdf4f48",,"Apache Tomcat",6.0.36,maven,"org.apache.tomcat:tomcat-i18n-fr:6.0.36",6.0.36,CVE-2013-4444,"Unrestricted file upload vulnerability in Apache Tomcat 7.x before 7.0.40, in certain situations involving outdated java.io.File code and a custom JMX configuration, allows remote attackers to execute arbitrary code by uploading and accessing a JSP file.",2014-09-12,2017-01-07,6.8,8.6,6.4,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2013-4444",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","a20668fb-f733-4186-9629-ee62cfdf4f48",,"Apache Tomcat",6.0.36,maven,"org.apache.tomcat:tomcat-i18n-fr:6.0.36",6.0.36,CVE-2013-4590,"Apache Tomcat before 6.0.39, 7.x before 7.0.50, and 8.x before 8.0.0-RC10 allows attackers to obtain ""Tomcat internals"" information by leveraging the presence of an untrusted web application with a context.xml, web.xml, *.jspx, *.tagx, or *.tld XML document containing an external entity declaration in conjunction with an entity reference, related to an XML External Entity (XXE) issue.",2016-11-18,2017-01-07,4.3,8.6,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2013-4590",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","a20668fb-f733-4186-9629-ee62cfdf4f48",,"Apache Tomcat",6.0.36,maven,"org.apache.tomcat:tomcat-i18n-fr:6.0.36",6.0.36,CVE-2014-0033,"org/apache/catalina/connector/CoyoteAdapter.java in Apache Tomcat 6.0.33 through 6.0.37 does not consider the disableURLRewriting setting when handling a session ID in a URL, which allows remote attackers to conduct session fixation attacks via a crafted URL.",2016-06-24,2016-04-26,4.3,8.6,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-0033",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","a20668fb-f733-4186-9629-ee62cfdf4f48",,"Apache Tomcat",6.0.36,maven,"org.apache.tomcat:tomcat-i18n-fr:6.0.36",6.0.36,CVE-2014-0075,"Integer overflow in the parseChunkHeader function in java/org/apache/coyote/http11/filters/ChunkedInputFilter.java in Apache Tomcat before 6.0.40, 7.x before 7.0.53, and 8.x before 8.0.4 allows remote attackers to cause a denial of service (resource consumption) via a malformed chunk size in chunked transfer coding of a request during the streaming of data.",2016-06-28,2017-01-07,5.0,10.0,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-0075",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","a20668fb-f733-4186-9629-ee62cfdf4f48",,"Apache Tomcat",6.0.36,maven,"org.apache.tomcat:tomcat-i18n-fr:6.0.36",6.0.36,CVE-2014-0096,"java/org/apache/catalina/servlets/DefaultServlet.java in the default servlet in Apache Tomcat before 6.0.40, 7.x before 7.0.53, and 8.x before 8.0.4 does not properly restrict XSLT stylesheets, which allows remote attackers to bypass security-manager restrictions and read arbitrary files via a crafted web application that provides an XML external entity declaration in conjunction with an entity reference, related to an XML External Entity (XXE) issue.",2016-06-28,2017-01-07,4.3,8.6,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-0096",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","a20668fb-f733-4186-9629-ee62cfdf4f48",,"Apache Tomcat",6.0.36,maven,"org.apache.tomcat:tomcat-i18n-fr:6.0.36",6.0.36,CVE-2014-0099,"Integer overflow in java/org/apache/tomcat/util/buf/Ascii.java in Apache Tomcat before 6.0.40, 7.x before 7.0.53, and 8.x before 8.0.4, when operated behind a reverse proxy, allows remote attackers to conduct HTTP request smuggling attacks via a crafted Content-Length HTTP header.",2016-06-28,2017-01-07,4.3,8.6,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-0099",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","a20668fb-f733-4186-9629-ee62cfdf4f48",,"Apache Tomcat",6.0.36,maven,"org.apache.tomcat:tomcat-i18n-fr:6.0.36",6.0.36,CVE-2014-0119,"Apache Tomcat before 6.0.40, 7.x before 7.0.54, and 8.x before 8.0.6 does not properly constrain the class loader that accesses the XML parser used with an XSLT stylesheet, which allows remote attackers to (1) read arbitrary files via a crafted web application that provides an XML external entity declaration in conjunction with an entity reference, related to an XML External Entity (XXE) issue, or (2) read files associated with different web applications on a single Tomcat instance via a crafted web application.",2016-06-24,2017-01-07,4.3,8.6,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-0119",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","a20668fb-f733-4186-9629-ee62cfdf4f48",,"Apache Tomcat",6.0.36,maven,"org.apache.tomcat:tomcat-i18n-fr:6.0.36",6.0.36,CVE-2014-0227,"java/org/apache/coyote/http11/filters/ChunkedInputFilter.java in Apache Tomcat 6.x before 6.0.42, 7.x before 7.0.55, and 8.x before 8.0.9 does not properly handle attempts to continue reading data after an error has occurred, which allows remote attackers to conduct HTTP request smuggling attacks or cause a denial of service (resource consumption) by streaming data with malformed chunked transfer coding.",2016-06-24,2017-01-03,6.4,10.0,4.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-0227",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","a20668fb-f733-4186-9629-ee62cfdf4f48",,"Apache Tomcat",6.0.36,maven,"org.apache.tomcat:tomcat-i18n-fr:6.0.36",6.0.36,CVE-2014-0230,"Apache Tomcat 6.x before 6.0.44, 7.x before 7.0.55, and 8.x before 8.0.9 does not properly handle cases where an HTTP response occurs before finishing the reading of an entire request body, which allows remote attackers to cause a denial of service (thread consumption) via a series of aborted upload attempts.",2015-08-10,2016-12-31,7.8,10.0,6.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-0230",HIGH,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","a20668fb-f733-4186-9629-ee62cfdf4f48",,"Apache Tomcat",6.0.36,maven,"org.apache.tomcat:tomcat-i18n-fr:6.0.36",6.0.36,CVE-2014-7810,"The Expression Language (EL) implementation in Apache Tomcat 6.x before 6.0.44, 7.x before 7.0.58, and 8.x before 8.0.16 does not properly consider the possibility of an accessible interface implemented by an inaccessible class, which allows attackers to bypass a SecurityManager protection mechanism via a web application that leverages use of incorrect privileges during EL evaluation.",2016-08-25,2016-12-31,5.0,10.0,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-7810",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","a20668fb-f733-4186-9629-ee62cfdf4f48",,"Apache Tomcat",6.0.36,maven,"org.apache.tomcat:tomcat-i18n-fr:6.0.36",6.0.36,CVE-2015-0254,"Apache Standard Taglibs before 1.2.3 allows remote attackers to execute arbitrary code or conduct external XML entity (XXE) attacks via a crafted XSLT extension in a (1) <x:parse> or (2) <x:transform> JSTL XML tag.",2016-08-29,2016-12-22,7.5,10.0,6.4,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2015-0254",HIGH,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","a20668fb-f733-4186-9629-ee62cfdf4f48",,"Apache Tomcat",6.0.36,maven,"org.apache.tomcat:tomcat-i18n-fr:6.0.36",6.0.36,CVE-2015-5174,"Directory traversal vulnerability in RequestUtil.java in Apache Tomcat 6.x before 6.0.45, 7.x before 7.0.65, and 8.x before 8.0.27 allows remote authenticated users to bypass intended SecurityManager restrictions and list a parent directory via a /.. (slash dot dot) in a pathname used by a web application in a getResource, getResourceAsStream, or getResourcePaths call, as demonstrated by the $CATALINA_BASE/webapps directory.",2016-07-20,2016-12-06,4.0,8.0,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2015-5174",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","a20668fb-f733-4186-9629-ee62cfdf4f48",,"Apache Tomcat",6.0.36,maven,"org.apache.tomcat:tomcat-i18n-fr:6.0.36",6.0.36,CVE-2015-5345,"The Mapper component in Apache Tomcat 6.x before 6.0.45, 7.x before 7.0.68, 8.x before 8.0.30, and 9.x before 9.0.0.M2 processes redirects before considering security constraints and Filters, which allows remote attackers to determine the existence of a directory via a URL that lacks a trailing / (slash) character.",2016-07-20,2016-12-06,5.0,10.0,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2015-5345",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","a20668fb-f733-4186-9629-ee62cfdf4f48",,"Apache Tomcat",6.0.36,maven,"org.apache.tomcat:tomcat-i18n-fr:6.0.36",6.0.36,CVE-2016-0706,"Apache Tomcat 6.x before 6.0.45, 7.x before 7.0.68, 8.x before 8.0.31, and 9.x before 9.0.0.M2 does not place org.apache.catalina.manager.StatusManagerServlet on the org/apache/catalina/core/RestrictedServlets.properties list, which allows remote authenticated users to bypass intended SecurityManager restrictions and read arbitrary HTTP requests, and consequently discover session ID values, via a crafted web application.",2016-08-23,2016-12-06,4.0,8.0,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-0706",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","a20668fb-f733-4186-9629-ee62cfdf4f48",,"Apache Tomcat",6.0.36,maven,"org.apache.tomcat:tomcat-i18n-fr:6.0.36",6.0.36,CVE-2016-0714,"The session-persistence implementation in Apache Tomcat 6.x before 6.0.45, 7.x before 7.0.68, 8.x before 8.0.31, and 9.x before 9.0.0.M2 mishandles session attributes, which allows remote authenticated users to bypass intended SecurityManager restrictions and execute arbitrary code in a privileged context via a web application that places a crafted object in a session.",2016-07-20,2016-12-06,6.5,8.0,6.4,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-0714",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","a20668fb-f733-4186-9629-ee62cfdf4f48",,"Apache Tomcat",6.0.36,maven,"org.apache.tomcat:tomcat-i18n-fr:6.0.36",6.0.36,CVE-2016-5388,"Apache Tomcat through 8.5.4, when the CGI Servlet is enabled, follows RFC 3875 section 4.1.18 and therefore does not protect applications from the presence of untrusted client data in the HTTP_PROXY environment variable, which might allow remote attackers to redirect an application's outbound HTTP traffic to an arbitrary proxy server via a crafted Proxy header in an HTTP request, aka an ""httpoxy"" issue. NOTE: the vendor states ""A mitigation is planned for future releases of Tomcat, tracked as CVE-2016-5388""; in other words, this is not a CVE ID for a vulnerability.",2016-11-02,2017-02-17,5.1,4.9,6.4,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-5388",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","a20668fb-f733-4186-9629-ee62cfdf4f48",,"Apache Tomcat",6.0.36,maven,"org.apache.tomcat:tomcat-i18n-fr:6.0.36",6.0.36,CVE-2016-6816,"The code in Apache Tomcat 9.0.0.M1 to 9.0.0.M11, 8.5.0 to 8.5.6, 8.0.0.RC1 to 8.0.38, 7.0.0 to 7.0.72, and 6.0.0 to 6.0.47 that parsed the HTTP request line permitted invalid characters. This could be exploited, in conjunction with a proxy that also permitted the invalid characters but with a different interpretation, to inject data into the HTTP response. By manipulating the HTTP response the attacker could poison a web-cache, perform an XSS attack and/or obtain sensitive information from requests other then their own.",2017-03-23,2017-03-24,6.8,8.6,6.4,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-6816",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","a20668fb-f733-4186-9629-ee62cfdf4f48",,"Apache Tomcat",6.0.36,maven,"org.apache.tomcat:tomcat-i18n-fr:6.0.36",6.0.36,CVE-2016-8735,"Remote code execution is possible with Apache Tomcat before 6.0.48, 7.x before 7.0.73, 8.x before 8.0.39, 8.5.x before 8.5.7, and 9.x before 9.0.0.M12 if JmxRemoteLifecycleListener is used and an attacker can reach JMX ports. The issue exists because this listener wasn't updated for consistency with the CVE-2016-3427 Oracle patch that affected credential types.",2017-04-12,2017-04-12,7.5,10.0,6.4,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-8735",HIGH,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","a20668fb-f733-4186-9629-ee62cfdf4f48",,"Apache Tomcat",6.0.36,maven,"org.apache.tomcat:tomcat-i18n-fr:6.0.36",6.0.36,CVE-2017-5647,"A bug in the handling of the pipelined requests in Apache Tomcat 9.0.0.M1 to 9.0.0.M18, 8.5.0 to 8.5.12, 8.0.0.RC1 to 8.0.42, 7.0.0 to 7.0.76, and 6.0.0 to 6.0.52, when send file was used, results in the pipelined request being lost when send file processing of the previous request completed. This could result in responses appearing to be sent for the wrong request. For example, a user agent that sent requests A, B and C could see the correct response for request A, the response for request C for request B and no response for request C.",2017-04-21,2017-04-21,5.0,10.0,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2017-5647",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","beaf6079-7d71-4603-a80a-dac4be91e5e3",,"Apache Tomcat",5.5.7,maven,"tomcat:jasper-compiler:5.5.7",5.5.7,36079,"Apache Tomcat contains a flaw that allows a remote cross site scripting attack.  This flaw exists because the Manager and Host Manager applications do not validate the filename of files uploaded via the /manager/html/upload utility. This could allow a user to create a specially crafted URL that would execute arbitrary code in a user's browser within the trust relationship between the browser and the server, leading to a loss of integrity.",,2010-11-16,3.5,6.8,2.9,VULNDB,,DUPLICATE,,,,,LOW,"2017-05-26 01:30:59.716"
